invoiceno,invoicedate_ts,ordertotal,yearmonth
490937,2009-12-08 13:58:00,2285.58,2009-12
525475,2010-10-05 15:17:00,2285.31,2010-10
515930,2010-07-15 14:38:00,2284.92,2010-07
515936,2010-07-15 15:00:00,2284.92,2010-07
527957,2010-10-19 16:38:00,2269.86,2010-10
523655,2010-09-23 13:26:00,2268.64,2010-09
521488,2010-09-06 13:42:00,2267.60,2010-09
537256,2010-12-06 11:06:00,2263.80,2010-12
502030,2010-03-22 13:11:00,2259.82,2010-03
528159,2010-10-21 07:48:00,2255.96,2010-10
531478,2010-11-08 14:20:00,2253.22,2010-11
524125,2010-09-27 14:20:00,2245.93,2010-09
515254,2010-07-09 11:44:00,2243.06,2010-07
511018,2010-06-04 15:50:00,2237.69,2010-06
505214,2010-04-21 10:04:00,2236.61,2010-04
527273,2010-10-15 13:10:00,2225.71,2010-10
527271,2010-10-15 13:05:00,2225.17,2010-10
494784,2010-01-18 13:20:00,2222.20,2010-01
506230,2010-04-28 12:27:00,2222.08,2010-04
514387,2010-07-02 11:44:00,2216.39,2010-07
538148,2010-12-09 16:26:00,2215.27,2010-12
503810,2010-04-07 14:16:00,2213.20,2010-04
497590,2010-02-10 17:59:00,2205.70,2010-02
521430,2010-09-06 11:22:00,2204.76,2010-09
499980,2010-03-03 15:28:00,2204.73,2010-03
511778,2010-06-10 12:37:00,2199.39,2010-06
520681,2010-08-27 15:28:00,2197.45,2010-08
524098,2010-09-27 12:21:00,2190.94,2010-09
528118,2010-10-20 14:28:00,2180.00,2010-10
493761,2010-01-06 14:54:00,2179.08,2010-01
503401,2010-03-31 16:31:00,2174.84,2010-03
507845,2010-05-11 14:00:00,2174.10,2010-05
536784,2010-12-02 15:20:00,2170.90,2010-12
537642,2010-12-07 15:33:00,2164.51,2010-12
500827,2010-03-10 11:10:00,2163.04,2010-03
500827,2010-03-10 11:11:00,2163.04,2010-03
514728,2010-07-06 09:51:00,2162.18,2010-07
498434,2010-02-18 18:20:00,2160.72,2010-02
492236,2009-12-15 19:09:00,2156.00,2009-12
523989,2010-09-26 14:15:00,2154.15,2010-09
508643,2010-05-17 15:30:00,2153.42,2010-05
513762,2010-06-28 12:58:00,2151.27,2010-06
531138,2010-11-05 14:09:00,2147.82,2010-11
534209,2010-11-21 15:55:00,2146.31,2010-11
513919,2010-06-29 12:11:00,2145.00,2010-06
504879,2010-04-18 12:49:00,2142.40,2010-04
504336,2010-04-12 16:38:00,2139.40,2010-04
499619,2010-03-01 12:47:00,2135.46,2010-03
500389,2010-03-08 11:26:00,2133.16,2010-03
510623,2010-06-02 11:11:00,2131.62,2010-06
493863,2010-01-07 16:46:00,2130.30,2010-01
502883,2010-03-29 10:44:00,2121.36,2010-03
507246,2010-05-07 10:46:00,2121.36,2010-05
527971,2010-10-20 10:09:00,2120.09,2010-10
504542,2010-04-14 12:17:00,2113.68,2010-04
508654,2010-05-17 15:54:00,2102.16,2010-05
500461,2010-03-08 12:35:00,2101.69,2010-03
523709,2010-09-23 15:12:00,2095.50,2010-09
511678,2010-06-09 15:07:00,2090.88,2010-06
498931,2010-02-24 10:24:00,2087.68,2010-02
507253,2010-05-07 11:35:00,2085.00,2010-05
518950,2010-08-12 15:06:00,2083.42,2010-08
530834,2010-11-04 13:46:00,2074.42,2010-11
521202,2010-09-02 17:52:00,2072.72,2010-09
518737,2010-08-11 12:05:00,2063.88,2010-08
508228,2010-05-13 16:49:00,2063.35,2010-05
509216,2010-05-21 10:25:00,2062.66,2010-05
522953,2010-09-19 11:53:00,2060.26,2010-09
530332,2010-11-02 13:57:00,2055.41,2010-11
493696,2010-01-05 13:32:00,2054.79,2010-01
489723,2009-12-02 10:58:00,2052.12,2009-12
510539,2010-06-01 14:40:00,2051.84,2010-06
495406,2010-01-25 09:54:00,2047.72,2010-01
503549,2010-04-01 15:04:00,2047.69,2010-04
519714,2010-08-19 15:45:00,2047.28,2010-08
494387,2010-01-14 09:46:00,2045.89,2010-01
506100,2010-04-27 13:06:00,2043.36,2010-04
510965,2010-06-04 11:37:00,2036.70,2010-06
518660,2010-08-10 14:03:00,2036.08,2010-08
529504,2010-10-28 14:19:00,2035.00,2010-10
511886,2010-06-11 10:47:00,2031.48,2010-06
525878,2010-10-07 14:21:00,2027.70,2010-10
508196,2010-05-13 13:30:00,2026.71,2010-05
512177,2010-06-14 12:01:00,2024.06,2010-06
520082,2010-08-24 10:41:00,2023.64,2010-08
537618,2010-12-07 13:50:00,2022.16,2010-12
493439,2010-01-04 13:25:00,2021.72,2010-01
502764,2010-03-26 14:01:00,2021.23,2010-03
500749,2010-03-10 10:01:00,2017.36,2010-03
528331,2010-10-21 13:39:00,2013.74,2010-10
512589,2010-06-16 16:04:00,2012.10,2010-06
499246,2010-02-25 13:40:00,2011.51,2010-02
534396,2010-11-22 13:15:00,2005.68,2010-11
536830,2010-12-02 17:38:00,2002.40,2010-12
530588,2010-11-03 14:52:00,1993.34,2010-11
517242,2010-07-27 14:41:00,1992.00,2010-07
515013,2010-07-07 16:29:00,1991.06,2010-07
526151,2010-10-08 15:19:00,1989.29,2010-10
537456,2010-12-07 09:43:00,1989.24,2010-12
519560,2010-08-18 11:34:00,1982.14,2010-08
503823,2010-04-07 14:59:00,1981.51,2010-04
491431,2009-12-11 09:58:00,1980.00,2009-12
494022,2010-01-11 09:55:00,1980.00,2010-01
507975,2010-05-12 10:45:00,1980.00,2010-05
521313,2010-09-03 11:55:00,1980.00,2010-09
523315,2010-09-21 13:26:00,1980.00,2010-09
499858,2010-03-02 17:04:00,1979.96,2010-03
495804,2010-01-26 17:48:00,1975.97,2010-01
496611,2010-02-02 18:01:00,1970.76,2010-02
530513,2010-11-03 12:20:00,1970.40,2010-11
516112,2010-07-16 13:53:00,1970.27,2010-07
493964,2010-01-08 16:29:00,1970.19,2010-01
501148,2010-03-14 13:40:00,1968.98,2010-03
500353,2010-03-07 15:24:00,1966.84,2010-03
500353,2010-03-07 15:25:00,1966.84,2010-03
520707,2010-08-29 12:43:00,1963.53,2010-08
531870,2010-11-10 11:37:00,1963.20,2010-11
525698,2010-10-06 12:36:00,1962.80,2010-10
512955,2010-06-21 10:30:00,1956.84,2010-06
504550,2010-04-14 12:56:00,1954.99,2010-04
492439,2009-12-17 10:39:00,1952.64,2009-12
514221,2010-07-01 09:56:00,1950.98,2010-07
521822,2010-09-09 10:37:00,1948.74,2010-09
499523,2010-03-01 10:17:00,1945.80,2010-03
499524,2010-03-01 10:19:00,1943.52,2010-03
503428,2010-03-31 17:31:00,1939.80,2010-03
535321,2010-11-25 15:14:00,1938.40,2010-11
494643,2010-01-17 11:55:00,1936.74,2010-01
515758,2010-07-14 13:34:00,1930.80,2010-07
507448,2010-05-10 09:55:00,1927.64,2010-05
500695,2010-03-09 12:48:00,1927.44,2010-03
504935,2010-04-19 11:19:00,1927.42,2010-04
507707,2010-05-11 11:17:00,1926.40,2010-05
494166,2010-01-12 09:47:00,1923.20,2010-01
494166,2010-01-12 09:48:00,1923.20,2010-01
501578,2010-03-18 10:22:00,1922.10,2010-03
536532,2010-12-01 13:24:00,1919.14,2010-12
494147,2010-01-11 14:39:00,1918.71,2010-01
501832,2010-03-19 16:43:00,1918.24,2010-03
527393,2010-10-17 13:30:00,1917.00,2010-10
524621,2010-09-30 10:42:00,1916.88,2010-09
531745,2010-11-09 12:58:00,1915.40,2010-11
525017,2010-10-03 11:35:00,1914.80,2010-10
538063,2010-12-09 13:44:00,1914.24,2010-12
498362,2010-02-18 13:38:00,1910.96,2010-02
513607,2010-06-27 11:59:00,1903.16,2010-06
502267,2010-03-23 15:35:00,1900.00,2010-03
502582,2010-03-25 12:35:00,1899.67,2010-03
506293,2010-04-29 09:42:00,1898.57,2010-04
498549,2010-02-19 18:04:00,1897.46,2010-02
515192,2010-07-09 10:26:00,1895.38,2010-07
521888,2010-09-09 11:43:00,1895.00,2010-09
510067,2010-05-27 11:05:00,1894.34,2010-05
514679,2010-07-05 13:46:00,1892.87,2010-07
503985,2010-04-09 10:08:00,1888.31,2010-04
497360,2010-02-09 09:17:00,1885.61,2010-02
502326,2010-03-24 10:28:00,1885.37,2010-03
518781,2010-08-11 16:30:00,1883.65,2010-08
501300,2010-03-15 16:35:00,1881.27,2010-03
509533,2010-05-24 12:01:00,1880.64,2010-05
534364,2010-11-22 11:58:00,1876.51,2010-11
528629,2010-10-24 11:18:00,1872.44,2010-10
517402,2010-07-29 10:43:00,1871.56,2010-07
517814,2010-08-02 11:44:00,1870.17,2010-08
530139,2010-11-01 16:24:00,1870.11,2010-11
520680,2010-08-27 15:14:00,1868.56,2010-08
520750,2010-08-31 11:04:00,1868.56,2010-08
526638,2010-10-12 13:19:00,1868.11,2010-10
537868,2010-12-08 16:49:00,1867.98,2010-12
522624,2010-09-15 16:16:00,1866.98,2010-09
505510,2010-04-22 14:33:00,1862.54,2010-04
498441,2010-02-19 09:37:00,1860.44,2010-02
507712,2010-05-11 11:29:00,1859.72,2010-05
511522,2010-06-08 16:47:00,1859.64,2010-06
519343,2010-08-16 12:12:00,1858.91,2010-08
507306,2010-05-07 14:52:00,1857.00,2010-05
523014,2010-09-20 10:20:00,1854.95,2010-09
519793,2010-08-20 12:26:00,1851.02,2010-08
499638,2010-03-01 13:45:00,1848.54,2010-03
524368,2010-09-28 17:18:00,1846.54,2010-09
504165,2010-04-12 07:07:00,1844.19,2010-04
501444,2010-03-16 14:08:00,1842.88,2010-03
492740,2009-12-18 12:27:00,1839.60,2009-12
519722,2010-08-19 16:53:00,1838.32,2010-08
521486,2010-09-06 13:36:00,1836.85,2010-09
530980,2010-11-05 10:52:00,1836.10,2010-11
508202,2010-05-13 14:18:00,1835.53,2010-05
501611,2010-03-18 10:51:00,1835.00,2010-03
499067,2010-02-24 14:30:00,1834.84,2010-02
495699,2010-01-26 12:38:00,1834.14,2010-01
502631,2010-03-25 15:41:00,1834.14,2010-03
502619,2010-03-25 14:56:00,1834.10,2010-03
537484,2010-12-07 11:30:00,1830.02,2010-12
536390,2010-12-01 10:19:00,1825.74,2010-12
533952,2010-11-19 12:42:00,1825.08,2010-11
495952,2010-01-27 17:53:00,1824.62,2010-01
505534,2010-04-22 17:46:00,1824.10,2010-04
525585,2010-10-06 11:43:00,1824.00,2010-10
494382,2010-01-13 17:51:00,1823.13,2010-01
500356,2010-03-07 15:34:00,1816.98,2010-03
522553,2010-09-15 11:56:00,1809.35,2010-09
495310,2010-01-22 14:17:00,1807.98,2010-01
490817,2009-12-08 12:33:00,1806.19,2009-12
530981,2010-11-05 10:52:00,1805.00,2010-11
524999,2010-10-01 17:34:00,1800.16,2010-10
514097,2010-06-30 12:27:00,1799.07,2010-06
508854,2010-05-18 15:13:00,1797.96,2010-05
533136,2010-11-16 12:52:00,1797.06,2010-11
512386,2010-06-15 12:14:00,1796.48,2010-06
527436,2010-10-18 08:11:00,1795.91,2010-10
490093,2009-12-03 15:56:00,1794.70,2009-12
508594,2010-05-17 12:11:00,1793.60,2010-05
498780,2010-02-23 10:50:00,1793.46,2010-02
509207,2010-05-21 09:40:00,1793.02,2010-05
514355,2010-07-01 16:48:00,1793.00,2010-07
515353,2010-07-12 10:54:00,1792.09,2010-07
519470,2010-08-17 11:52:00,1789.60,2010-08
504409,2010-04-13 12:21:00,1788.70,2010-04
512954,2010-06-21 10:13:00,1786.71,2010-06
531515,2010-11-08 16:44:00,1786.02,2010-11
534501,2010-11-23 11:26:00,1784.99,2010-11
526938,2010-10-14 10:10:00,1783.68,2010-10
518142,2010-08-04 16:08:00,1782.45,2010-08
526120,2010-10-08 13:30:00,1781.70,2010-10
501047,2010-03-12 10:37:00,1780.90,2010-03
494018,2010-01-11 09:37:00,1776.43,2010-01
528141,2010-10-20 15:36:00,1775.39,2010-10
504244,2010-04-12 13:22:00,1770.44,2010-04
491211,2009-12-10 14:22:00,1766.28,2009-12
513964,2010-06-29 15:17:00,1765.95,2010-06
524153,2010-09-27 15:56:00,1760.71,2010-09
520685,2010-08-27 15:49:00,1760.49,2010-08
515012,2010-07-07 16:14:00,1760.39,2010-07
518579,2010-08-10 12:08:00,1759.33,2010-08
496340,2010-01-31 15:45:00,1755.74,2010-01
516548,2010-07-21 12:11:00,1751.60,2010-07
492358,2009-12-16 13:22:00,1750.43,2009-12
503834,2010-04-07 16:13:00,1749.68,2010-04
516610,2010-07-21 14:41:00,1748.57,2010-07
529133,2010-10-26 14:47:00,1746.21,2010-10
518774,2010-08-11 15:40:00,1744.86,2010-08
510725,2010-06-03 10:26:00,1740.80,2010-06
513767,2010-06-28 13:30:00,1740.24,2010-06
492133,2009-12-15 14:18:00,1737.20,2009-12
528158,2010-10-20 17:33:00,1736.13,2010-10
527502,2010-10-18 12:22:00,1735.92,2010-10
523313,2010-09-21 13:21:00,1735.41,2010-09
519177,2010-08-13 14:40:00,1735.39,2010-08
517914,2010-08-03 10:33:00,1733.50,2010-08
499897,2010-03-03 11:53:00,1730.74,2010-03
531733,2010-11-09 12:27:00,1729.23,2010-11
512437,2010-06-15 16:17:00,1728.92,2010-06
496900,2010-02-04 14:19:00,1728.58,2010-02
521646,2010-09-07 13:20:00,1725.65,2010-09
525882,2010-10-07 14:28:00,1725.11,2010-10
525928,2010-10-07 16:48:00,1724.54,2010-10
528145,2010-10-20 15:56:00,1724.37,2010-10
515621,2010-07-14 09:54:00,1723.18,2010-07
521244,2010-09-03 11:23:00,1723.08,2010-09
526639,2010-10-12 13:19:00,1722.45,2010-10
520021,2010-08-23 12:12:00,1720.24,2010-08
497353,2010-02-08 16:48:00,1718.75,2010-02
517076,2010-07-26 14:05:00,1715.95,2010-07
536804,2010-12-02 16:34:00,1714.25,2010-12
525317,2010-10-05 11:17:00,1710.82,2010-10
534701,2010-11-23 16:08:00,1709.15,2010-11
497931,2010-02-15 09:48:00,1709.00,2010-02
511558,2010-06-09 10:12:00,1708.86,2010-06
511991,2010-06-11 15:07:00,1708.56,2010-06
502692,2010-03-26 11:13:00,1708.20,2010-03
492579,2009-12-17 14:38:00,1707.48,2009-12
515742,2010-07-14 13:01:00,1706.23,2010-07
536975,2010-12-03 14:04:00,1705.65,2010-12
520500,2010-08-26 12:35:00,1705.55,2010-08
504234,2010-04-12 13:11:00,1704.72,2010-04
520404,2010-08-25 17:06:00,1702.30,2010-08
497362,2010-02-09 09:19:00,1701.66,2010-02
503814,2010-04-07 14:36:00,1700.16,2010-04
494144,2010-01-11 14:35:00,1696.06,2010-01
527789,2010-10-19 11:10:00,1695.75,2010-10
500655,2010-03-09 11:13:00,1691.16,2010-03
497227,2010-02-07 15:57:00,1690.32,2010-02
527454,2010-10-18 10:19:00,1689.12,2010-10
524139,2010-09-27 14:45:00,1687.17,2010-09
510733,2010-06-03 11:12:00,1686.41,2010-06
513405,2010-06-24 11:55:00,1685.65,2010-06
526900,2010-10-13 15:07:00,1685.21,2010-10
524446,2010-09-29 11:19:00,1681.74,2010-09
528382,2010-10-21 18:01:00,1681.58,2010-10
527951,2010-10-19 15:36:00,1681.17,2010-10
536938,2010-12-03 12:05:00,1680.88,2010-12
493074,2009-12-22 09:45:00,1680.60,2009-12
511051,2010-06-06 12:13:00,1680.47,2010-06
512458,2010-06-16 09:48:00,1680.34,2010-06
498052,2010-02-16 11:58:00,1677.42,2010-02
523195,2010-09-21 08:25:00,1676.36,2010-09
508050,2010-05-12 12:52:00,1676.33,2010-05
510994,2010-06-04 13:54:00,1675.52,2010-06
524087,2010-09-27 11:41:00,1675.24,2010-09
527155,2010-10-15 11:22:00,1673.03,2010-10
522987,2010-09-19 14:51:00,1671.18,2010-09
525728,2010-10-06 15:34:00,1669.78,2010-10
537214,2010-12-05 15:35:00,1668.20,2010-12
519606,2010-08-18 16:18:00,1666.92,2010-08
507604,2010-05-10 13:43:00,1665.80,2010-05
510663,2010-06-02 14:48:00,1664.89,2010-06
496800,2010-02-03 17:04:00,1664.59,2010-02
510806,2010-06-03 19:05:00,1657.38,2010-06
506576,2010-04-30 13:41:00,1655.71,2010-04
496994,2010-02-05 11:32:00,1653.76,2010-02
502888,2010-03-29 11:33:00,1652.40,2010-03
503163,2010-03-30 13:13:00,1652.22,2010-03
526403,2010-10-11 13:49:00,1651.86,2010-10
519913,2010-08-22 13:58:00,1650.24,2010-08
519208,2010-08-15 11:09:00,1650.00,2010-08
525977,2010-10-08 10:46:00,1650.00,2010-10
512168,2010-06-14 11:24:00,1649.63,2010-06
499968,2010-03-03 14:10:00,1647.63,2010-03
518570,2010-08-10 11:49:00,1646.81,2010-08
537457,2010-12-07 09:51:00,1644.94,2010-12
496290,2010-01-29 17:55:00,1643.94,2010-01
524327,2010-09-28 15:07:00,1643.11,2010-09
494120,2010-01-11 12:48:00,1642.50,2010-01
491449,2009-12-11 10:58:00,1641.90,2009-12
493722,2010-01-06 10:58:00,1640.58,2010-01
528769,2010-10-25 09:08:00,1639.91,2010-10
497873,2010-02-12 17:03:00,1639.80,2010-02
494471,2010-01-14 14:48:00,1639.12,2010-01
506313,2010-04-29 11:18:00,1638.29,2010-04
506555,2010-04-30 11:25:00,1637.62,2010-04
515940,2010-07-15 15:08:00,1636.80,2010-07
492742,2009-12-18 12:33:00,1636.43,2009-12
496487,2010-02-01 17:13:00,1636.02,2010-02
519564,2010-08-18 11:38:00,1634.64,2010-08
534468,2010-11-23 10:15:00,1634.40,2010-11
517646,2010-07-30 13:36:00,1633.86,2010-07
511858,2010-06-11 10:05:00,1633.81,2010-06
513279,2010-06-23 13:19:00,1633.67,2010-06
522289,2010-09-13 13:52:00,1633.12,2010-09
498618,2010-02-22 10:24:00,1632.93,2010-02
537201,2010-12-05 14:19:00,1631.30,2010-12
525708,2010-10-06 13:29:00,1627.20,2010-10
499681,2010-03-02 09:23:00,1626.40,2010-03
524765,2010-09-30 15:47:00,1625.40,2010-09
509972,2010-05-26 13:34:00,1625.31,2010-05
503859,2010-04-08 10:30:00,1623.80,2010-04
507464,2010-05-10 11:00:00,1621.80,2010-05
512435,2010-06-15 15:54:00,1620.79,2010-06
494011,2010-01-11 09:30:00,1620.75,2010-01
522825,2010-09-17 10:00:00,1620.66,2010-09
521689,2010-09-07 17:03:00,1620.00,2010-09
495953,2010-01-27 17:56:00,1619.98,2010-01
524864,2010-10-01 09:02:00,1616.44,2010-10
496341,2010-01-31 15:47:00,1614.39,2010-01
508077,2010-05-12 16:29:00,1612.70,2010-05
508251,2010-05-14 10:40:00,1612.66,2010-05
525639,2010-10-06 12:08:00,1610.76,2010-10
490143,2009-12-04 08:40:00,1610.52,2009-12
498589,2010-02-21 15:19:00,1609.10,2010-02
500998,2010-03-11 13:43:00,1609.01,2010-03
501530,2010-03-17 12:47:00,1607.04,2010-03
529068,2010-10-26 12:14:00,1604.43,2010-10
511497,2010-06-08 14:40:00,1603.71,2010-06
523208,2010-09-21 10:45:00,1602.72,2010-09
518981,2010-08-12 16:41:00,1600.64,2010-08
493702,2010-01-05 14:07:00,1600.00,2010-01
515334,2010-07-11 14:13:00,1598.75,2010-07
502589,2010-03-25 12:51:00,1598.67,2010-03
516470,2010-07-20 15:28:00,1597.18,2010-07
492445,2009-12-17 11:07:00,1594.85,2009-12
511621,2010-06-09 12:29:00,1590.11,2010-06
498444,2010-02-19 09:52:00,1585.45,2010-02
497913,2010-02-14 14:38:00,1585.18,2010-02
515348,2010-07-12 10:37:00,1583.82,2010-07
536363,2010-11-30 19:27:00,1582.07,2010-11
525059,2010-10-03 14:08:00,1581.52,2010-10
516892,2010-07-23 15:09:00,1581.09,2010-07
515287,2010-07-09 14:58:00,1580.59,2010-07
494214,2010-01-12 11:45:00,1579.72,2010-01
515609,2010-07-13 15:44:00,1578.93,2010-07
505235,2010-04-21 10:50:00,1576.80,2010-04
523582,2010-09-22 16:46:00,1576.80,2010-09
503349,2010-03-31 13:29:00,1576.18,2010-03
512306,2010-06-14 16:25:00,1575.98,2010-06
511961,2010-06-11 13:27:00,1575.26,2010-06
501686,2010-03-18 16:35:00,1575.03,2010-03
519473,2010-08-17 12:03:00,1574.61,2010-08
520511,2010-08-26 13:22:00,1573.50,2010-08
529091,2010-10-26 13:37:00,1571.74,2010-10
538053,2010-12-09 13:34:00,1571.32,2010-12
511972,2010-06-11 14:35:00,1570.96,2010-06
514532,2010-07-05 10:07:00,1570.30,2010-07
526405,2010-10-11 13:53:00,1569.14,2010-10
494641,2010-01-17 11:33:00,1568.87,2010-01
499314,2010-02-26 10:51:00,1568.67,2010-02
521219,2010-09-03 10:13:00,1565.52,2010-09
498446,2010-02-19 10:16:00,1564.28,2010-02
510228,2010-05-28 09:16:00,1564.00,2010-05
533996,2010-11-19 14:14:00,1563.65,2010-11
504587,2010-04-15 10:12:00,1563.06,2010-04
499685,2010-03-02 10:04:00,1562.94,2010-03
515910,2010-07-15 13:17:00,1562.80,2010-07
527400,2010-10-17 13:59:00,1561.26,2010-10
493703,2010-01-05 14:08:00,1560.00,2010-01
523161,2010-09-20 15:24:00,1559.33,2010-09
511100,2010-06-07 08:37:00,1558.65,2010-06
519358,2010-08-16 12:36:00,1556.38,2010-08
505016,2010-04-19 13:52:00,1554.86,2010-04
517764,2010-08-02 11:13:00,1554.60,2010-08
514962,2010-07-07 12:08:00,1554.45,2010-07
524726,2010-09-30 14:19:00,1554.17,2010-09
505684,2010-04-23 16:16:00,1553.97,2010-04
530259,2010-11-02 11:33:00,1553.77,2010-11
525284,2010-10-05 08:29:00,1553.40,2010-10
536575,2010-12-01 16:01:00,1552.98,2010-12
491104,2009-12-09 14:22:00,1552.90,2009-12
513952,2010-06-29 14:11:00,1552.80,2010-06
533336,2010-11-16 18:10:00,1552.23,2010-11
491816,2009-12-14 13:36:00,1550.07,2009-12
513450,2010-06-24 15:03:00,1549.66,2010-06
513953,2010-06-29 14:14:00,1548.14,2010-06
533294,2010-11-16 16:01:00,1547.52,2010-11
514721,2010-07-05 16:48:00,1547.01,2010-07
504508,2010-04-14 11:20:00,1545.38,2010-04
513336,2010-06-24 09:51:00,1544.87,2010-06
513942,2010-06-29 13:12:00,1544.66,2010-06
528070,2010-10-20 12:24:00,1543.20,2010-10
499073,2010-02-24 15:23:00,1542.82,2010-02
509347,2010-05-21 13:09:00,1541.88,2010-05
523924,2010-09-24 16:36:00,1541.70,2010-09
508451,2010-05-14 16:33:00,1540.13,2010-05
513649,2010-06-28 08:34:00,1540.00,2010-06
515439,2010-07-12 14:52:00,1539.11,2010-07
502248,2010-03-23 14:06:00,1537.69,2010-03
499248,2010-02-25 14:18:00,1537.43,2010-02
494868,2010-01-19 12:13:00,1537.31,2010-01
529130,2010-10-26 14:38:00,1536.04,2010-10
519201,2010-08-15 10:33:00,1536.00,2010-08
513056,2010-06-21 13:52:00,1535.31,2010-06
527041,2010-10-14 12:27:00,1533.89,2010-10
524299,2010-09-28 13:13:00,1532.10,2010-09
507116,2010-05-06 11:30:00,1531.65,2010-05
526665,2010-10-12 15:20:00,1530.62,2010-10
510170,2010-05-27 14:28:00,1527.20,2010-05
537065,2010-12-05 11:57:00,1526.92,2010-12
530792,2010-11-04 12:17:00,1525.39,2010-11
502055,2010-03-22 14:30:00,1523.77,2010-03
510410,2010-05-28 17:25:00,1523.64,2010-05
490298,2009-12-04 14:13:00,1523.20,2009-12
507025,2010-05-05 14:42:00,1521.75,2010-05
534719,2010-11-23 17:51:00,1519.28,2010-11
516269,2010-07-19 12:19:00,1518.96,2010-07
499769,2010-03-02 13:25:00,1518.80,2010-03
525458,2010-10-05 14:45:00,1516.91,2010-10
526916,2010-10-13 16:20:00,1516.62,2010-10
510064,2010-05-27 10:56:00,1515.97,2010-05
521318,2010-09-03 12:06:00,1515.02,2010-09
522934,2010-09-17 15:10:00,1512.00,2010-09
511316,2010-06-07 16:52:00,1511.76,2010-06
516189,2010-07-18 15:56:00,1511.37,2010-07
521932,2010-09-09 15:49:00,1509.98,2010-09
528276,2010-10-21 11:56:00,1509.80,2010-10
500567,2010-03-08 15:49:00,1509.60,2010-03
497947,2010-02-15 12:05:00,1508.65,2010-02
497952,2010-02-15 12:31:00,1508.65,2010-02
532282,2010-11-11 13:08:00,1508.35,2010-11
503591,2010-04-01 18:48:00,1505.89,2010-04
491314,2009-12-10 15:27:00,1505.40,2009-12
522464,2010-09-14 17:50:00,1504.24,2010-09
509404,2010-05-23 11:34:00,1503.84,2010-05
517974,2010-08-03 13:55:00,1503.55,2010-08
504874,2010-04-18 12:39:00,1503.45,2010-04
513338,2010-06-24 09:58:00,1502.98,2010-06
492073,2009-12-15 13:11:00,1500.46,2009-12
502090,2010-03-22 16:16:00,1497.97,2010-03
519124,2010-08-13 12:23:00,1497.60,2010-08
518331,2010-08-06 12:33:00,1496.64,2010-08
515759,2010-07-14 13:37:00,1495.51,2010-07
518360,2010-08-06 16:11:00,1494.36,2010-08
501475,2010-03-16 16:59:00,1493.77,2010-03
508494,2010-05-16 13:49:00,1489.46,2010-05
524558,2010-09-29 14:36:00,1488.75,2010-09
497935,2010-02-15 10:47:00,1486.06,2010-02
537887,2010-12-09 10:00:00,1485.72,2010-12
516884,2010-07-23 14:15:00,1484.26,2010-07
498019,2010-02-15 16:57:00,1482.95,2010-02
505987,2010-04-27 09:44:00,1480.37,2010-04
522047,2010-09-10 14:04:00,1479.93,2010-09
513328,2010-06-23 17:16:00,1479.91,2010-06
522914,2010-09-17 13:53:00,1478.53,2010-09
527104,2010-10-14 17:09:00,1476.85,2010-10
495951,2010-01-27 17:44:00,1476.73,2010-01
498396,2010-02-18 15:16:00,1474.10,2010-02
503721,2010-04-06 15:37:00,1471.86,2010-04
525755,2010-10-07 10:23:00,1471.08,2010-10
511282,2010-06-07 14:22:00,1470.53,2010-06
513655,2010-06-28 10:02:00,1470.04,2010-06
528952,2010-10-25 16:57:00,1468.43,2010-10
512545,2010-06-16 13:22:00,1468.12,2010-06
508098,2010-05-13 09:33:00,1466.38,2010-05
501548,2010-03-17 15:24:00,1466.31,2010-03
526738,2010-10-12 18:02:00,1465.12,2010-10
524118,2010-09-27 13:58:00,1464.60,2010-09
499683,2010-03-02 09:42:00,1464.28,2010-03
506869,2010-05-04 15:45:00,1463.98,2010-05
497402,2010-02-09 14:17:00,1460.70,2010-02
495574,2010-01-25 17:36:00,1460.37,2010-01
510331,2010-05-28 13:57:00,1458.71,2010-05
491961,2009-12-14 16:36:00,1456.20,2009-12
