invoiceno,invoicedate_ts,ordertotal
515758,2010-07-14 13:34:00,1930.80
507448,2010-05-10 09:55:00,1927.64
500695,2010-03-09 12:48:00,1927.44
504935,2010-04-19 11:19:00,1927.42
507707,2010-05-11 11:17:00,1926.40
494166,2010-01-12 09:47:00,1923.20
494166,2010-01-12 09:48:00,1923.20
501578,2010-03-18 10:22:00,1922.10
536532,2010-12-01 13:24:00,1919.14
494147,2010-01-11 14:39:00,1918.71
501832,2010-03-19 16:43:00,1918.24
527393,2010-10-17 13:30:00,1917.00
524621,2010-09-30 10:42:00,1916.88
531745,2010-11-09 12:58:00,1915.40
525017,2010-10-03 11:35:00,1914.80
538063,2010-12-09 13:44:00,1914.24
498362,2010-02-18 13:38:00,1910.96
513607,2010-06-27 11:59:00,1903.16
502267,2010-03-23 15:35:00,1900.00
502582,2010-03-25 12:35:00,1899.67
506293,2010-04-29 09:42:00,1898.57
498549,2010-02-19 18:04:00,1897.46
515192,2010-07-09 10:26:00,1895.38
521888,2010-09-09 11:43:00,1895.00
510067,2010-05-27 11:05:00,1894.34
514679,2010-07-05 13:46:00,1892.87
503985,2010-04-09 10:08:00,1888.31
497360,2010-02-09 09:17:00,1885.61
502326,2010-03-24 10:28:00,1885.37
518781,2010-08-11 16:30:00,1883.65
501300,2010-03-15 16:35:00,1881.27
509533,2010-05-24 12:01:00,1880.64
534364,2010-11-22 11:58:00,1876.51
528629,2010-10-24 11:18:00,1872.44
517402,2010-07-29 10:43:00,1871.56
517814,2010-08-02 11:44:00,1870.17
530139,2010-11-01 16:24:00,1870.11
520680,2010-08-27 15:14:00,1868.56
520750,2010-08-31 11:04:00,1868.56
526638,2010-10-12 13:19:00,1868.11
537868,2010-12-08 16:49:00,1867.98
522624,2010-09-15 16:16:00,1866.98
505510,2010-04-22 14:33:00,1862.54
498441,2010-02-19 09:37:00,1860.44
507712,2010-05-11 11:29:00,1859.72
511522,2010-06-08 16:47:00,1859.64
519343,2010-08-16 12:12:00,1858.91
507306,2010-05-07 14:52:00,1857.00
523014,2010-09-20 10:20:00,1854.95
519793,2010-08-20 12:26:00,1851.02
499638,2010-03-01 13:45:00,1848.54
524368,2010-09-28 17:18:00,1846.54
504165,2010-04-12 07:07:00,1844.19
501444,2010-03-16 14:08:00,1842.88
492740,2009-12-18 12:27:00,1839.60
519722,2010-08-19 16:53:00,1838.32
521486,2010-09-06 13:36:00,1836.85
530980,2010-11-05 10:52:00,1836.10
508202,2010-05-13 14:18:00,1835.53
501611,2010-03-18 10:51:00,1835.00
499067,2010-02-24 14:30:00,1834.84
495699,2010-01-26 12:38:00,1834.14
502631,2010-03-25 15:41:00,1834.14
502619,2010-03-25 14:56:00,1834.10
537484,2010-12-07 11:30:00,1830.02
536390,2010-12-01 10:19:00,1825.74
533952,2010-11-19 12:42:00,1825.08
495952,2010-01-27 17:53:00,1824.62
505534,2010-04-22 17:46:00,1824.10
525585,2010-10-06 11:43:00,1824.00
494382,2010-01-13 17:51:00,1823.13
500356,2010-03-07 15:34:00,1816.98
522553,2010-09-15 11:56:00,1809.35
495310,2010-01-22 14:17:00,1807.98
490817,2009-12-08 12:33:00,1806.19
530981,2010-11-05 10:52:00,1805.00
524999,2010-10-01 17:34:00,1800.16
514097,2010-06-30 12:27:00,1799.07
508854,2010-05-18 15:13:00,1797.96
533136,2010-11-16 12:52:00,1797.06
512386,2010-06-15 12:14:00,1796.48
527436,2010-10-18 08:11:00,1795.91
490093,2009-12-03 15:56:00,1794.70
508594,2010-05-17 12:11:00,1793.60
498780,2010-02-23 10:50:00,1793.46
509207,2010-05-21 09:40:00,1793.02
514355,2010-07-01 16:48:00,1793.00
515353,2010-07-12 10:54:00,1792.09
519470,2010-08-17 11:52:00,1789.60
504409,2010-04-13 12:21:00,1788.70
512954,2010-06-21 10:13:00,1786.71
531515,2010-11-08 16:44:00,1786.02
534501,2010-11-23 11:26:00,1784.99
526938,2010-10-14 10:10:00,1783.68
518142,2010-08-04 16:08:00,1782.45
526120,2010-10-08 13:30:00,1781.70
501047,2010-03-12 10:37:00,1780.90
494018,2010-01-11 09:37:00,1776.43
528141,2010-10-20 15:36:00,1775.39
504244,2010-04-12 13:22:00,1770.44
491211,2009-12-10 14:22:00,1766.28
513964,2010-06-29 15:17:00,1765.95
524153,2010-09-27 15:56:00,1760.71
520685,2010-08-27 15:49:00,1760.49
515012,2010-07-07 16:14:00,1760.39
518579,2010-08-10 12:08:00,1759.33
496340,2010-01-31 15:45:00,1755.74
516548,2010-07-21 12:11:00,1751.60
492358,2009-12-16 13:22:00,1750.43
503834,2010-04-07 16:13:00,1749.68
516610,2010-07-21 14:41:00,1748.57
529133,2010-10-26 14:47:00,1746.21
518774,2010-08-11 15:40:00,1744.86
510725,2010-06-03 10:26:00,1740.80
513767,2010-06-28 13:30:00,1740.24
492133,2009-12-15 14:18:00,1737.20
528158,2010-10-20 17:33:00,1736.13
527502,2010-10-18 12:22:00,1735.92
523313,2010-09-21 13:21:00,1735.41
519177,2010-08-13 14:40:00,1735.39
517914,2010-08-03 10:33:00,1733.50
499897,2010-03-03 11:53:00,1730.74
531733,2010-11-09 12:27:00,1729.23
512437,2010-06-15 16:17:00,1728.92
496900,2010-02-04 14:19:00,1728.58
521646,2010-09-07 13:20:00,1725.65
525882,2010-10-07 14:28:00,1725.11
525928,2010-10-07 16:48:00,1724.54
528145,2010-10-20 15:56:00,1724.37
515621,2010-07-14 09:54:00,1723.18
521244,2010-09-03 11:23:00,1723.08
526639,2010-10-12 13:19:00,1722.45
520021,2010-08-23 12:12:00,1720.24
497353,2010-02-08 16:48:00,1718.75
517076,2010-07-26 14:05:00,1715.95
536804,2010-12-02 16:34:00,1714.25
525317,2010-10-05 11:17:00,1710.82
534701,2010-11-23 16:08:00,1709.15
497931,2010-02-15 09:48:00,1709.00
511558,2010-06-09 10:12:00,1708.86
511991,2010-06-11 15:07:00,1708.56
502692,2010-03-26 11:13:00,1708.20
492579,2009-12-17 14:38:00,1707.48
515742,2010-07-14 13:01:00,1706.23
536975,2010-12-03 14:04:00,1705.65
520500,2010-08-26 12:35:00,1705.55
504234,2010-04-12 13:11:00,1704.72
520404,2010-08-25 17:06:00,1702.30
497362,2010-02-09 09:19:00,1701.66
503814,2010-04-07 14:36:00,1700.16
494144,2010-01-11 14:35:00,1696.06
527789,2010-10-19 11:10:00,1695.75
500655,2010-03-09 11:13:00,1691.16
497227,2010-02-07 15:57:00,1690.32
527454,2010-10-18 10:19:00,1689.12
524139,2010-09-27 14:45:00,1687.17
510733,2010-06-03 11:12:00,1686.41
513405,2010-06-24 11:55:00,1685.65
526900,2010-10-13 15:07:00,1685.21
524446,2010-09-29 11:19:00,1681.74
528382,2010-10-21 18:01:00,1681.58
527951,2010-10-19 15:36:00,1681.17
536938,2010-12-03 12:05:00,1680.88
493074,2009-12-22 09:45:00,1680.60
511051,2010-06-06 12:13:00,1680.47
512458,2010-06-16 09:48:00,1680.34
498052,2010-02-16 11:58:00,1677.42
523195,2010-09-21 08:25:00,1676.36
508050,2010-05-12 12:52:00,1676.33
510994,2010-06-04 13:54:00,1675.52
524087,2010-09-27 11:41:00,1675.24
527155,2010-10-15 11:22:00,1673.03
522987,2010-09-19 14:51:00,1671.18
525728,2010-10-06 15:34:00,1669.78
537214,2010-12-05 15:35:00,1668.20
519606,2010-08-18 16:18:00,1666.92
507604,2010-05-10 13:43:00,1665.80
510663,2010-06-02 14:48:00,1664.89
496800,2010-02-03 17:04:00,1664.59
510806,2010-06-03 19:05:00,1657.38
506576,2010-04-30 13:41:00,1655.71
496994,2010-02-05 11:32:00,1653.76
502888,2010-03-29 11:33:00,1652.40
503163,2010-03-30 13:13:00,1652.22
526403,2010-10-11 13:49:00,1651.86
519913,2010-08-22 13:58:00,1650.24
519208,2010-08-15 11:09:00,1650.00
525977,2010-10-08 10:46:00,1650.00
512168,2010-06-14 11:24:00,1649.63
499968,2010-03-03 14:10:00,1647.63
518570,2010-08-10 11:49:00,1646.81
537457,2010-12-07 09:51:00,1644.94
496290,2010-01-29 17:55:00,1643.94
524327,2010-09-28 15:07:00,1643.11
494120,2010-01-11 12:48:00,1642.50
491449,2009-12-11 10:58:00,1641.90
493722,2010-01-06 10:58:00,1640.58
528769,2010-10-25 09:08:00,1639.91
497873,2010-02-12 17:03:00,1639.80
494471,2010-01-14 14:48:00,1639.12
506313,2010-04-29 11:18:00,1638.29
506555,2010-04-30 11:25:00,1637.62
515940,2010-07-15 15:08:00,1636.80
492742,2009-12-18 12:33:00,1636.43
496487,2010-02-01 17:13:00,1636.02
519564,2010-08-18 11:38:00,1634.64
534468,2010-11-23 10:15:00,1634.40
517646,2010-07-30 13:36:00,1633.86
511858,2010-06-11 10:05:00,1633.81
513279,2010-06-23 13:19:00,1633.67
522289,2010-09-13 13:52:00,1633.12
498618,2010-02-22 10:24:00,1632.93
537201,2010-12-05 14:19:00,1631.30
525708,2010-10-06 13:29:00,1627.20
499681,2010-03-02 09:23:00,1626.40
524765,2010-09-30 15:47:00,1625.40
509972,2010-05-26 13:34:00,1625.31
503859,2010-04-08 10:30:00,1623.80
507464,2010-05-10 11:00:00,1621.80
512435,2010-06-15 15:54:00,1620.79
494011,2010-01-11 09:30:00,1620.75
522825,2010-09-17 10:00:00,1620.66
521689,2010-09-07 17:03:00,1620.00
495953,2010-01-27 17:56:00,1619.98
524864,2010-10-01 09:02:00,1616.44
496341,2010-01-31 15:47:00,1614.39
508077,2010-05-12 16:29:00,1612.70
508251,2010-05-14 10:40:00,1612.66
525639,2010-10-06 12:08:00,1610.76
490143,2009-12-04 08:40:00,1610.52
498589,2010-02-21 15:19:00,1609.10
500998,2010-03-11 13:43:00,1609.01
501530,2010-03-17 12:47:00,1607.04
529068,2010-10-26 12:14:00,1604.43
511497,2010-06-08 14:40:00,1603.71
523208,2010-09-21 10:45:00,1602.72
518981,2010-08-12 16:41:00,1600.64
493702,2010-01-05 14:07:00,1600.00
515334,2010-07-11 14:13:00,1598.75
502589,2010-03-25 12:51:00,1598.67
516470,2010-07-20 15:28:00,1597.18
492445,2009-12-17 11:07:00,1594.85
511621,2010-06-09 12:29:00,1590.11
498444,2010-02-19 09:52:00,1585.45
497913,2010-02-14 14:38:00,1585.18
515348,2010-07-12 10:37:00,1583.82
536363,2010-11-30 19:27:00,1582.07
525059,2010-10-03 14:08:00,1581.52
516892,2010-07-23 15:09:00,1581.09
515287,2010-07-09 14:58:00,1580.59
494214,2010-01-12 11:45:00,1579.72
515609,2010-07-13 15:44:00,1578.93
505235,2010-04-21 10:50:00,1576.80
523582,2010-09-22 16:46:00,1576.80
503349,2010-03-31 13:29:00,1576.18
512306,2010-06-14 16:25:00,1575.98
511961,2010-06-11 13:27:00,1575.26
501686,2010-03-18 16:35:00,1575.03
519473,2010-08-17 12:03:00,1574.61
520511,2010-08-26 13:22:00,1573.50
529091,2010-10-26 13:37:00,1571.74
538053,2010-12-09 13:34:00,1571.32
511972,2010-06-11 14:35:00,1570.96
514532,2010-07-05 10:07:00,1570.30
526405,2010-10-11 13:53:00,1569.14
494641,2010-01-17 11:33:00,1568.87
499314,2010-02-26 10:51:00,1568.67
521219,2010-09-03 10:13:00,1565.52
498446,2010-02-19 10:16:00,1564.28
510228,2010-05-28 09:16:00,1564.00
533996,2010-11-19 14:14:00,1563.65
504587,2010-04-15 10:12:00,1563.06
499685,2010-03-02 10:04:00,1562.94
515910,2010-07-15 13:17:00,1562.80
527400,2010-10-17 13:59:00,1561.26
493703,2010-01-05 14:08:00,1560.00
523161,2010-09-20 15:24:00,1559.33
511100,2010-06-07 08:37:00,1558.65
519358,2010-08-16 12:36:00,1556.38
505016,2010-04-19 13:52:00,1554.86
517764,2010-08-02 11:13:00,1554.60
514962,2010-07-07 12:08:00,1554.45
524726,2010-09-30 14:19:00,1554.17
505684,2010-04-23 16:16:00,1553.97
530259,2010-11-02 11:33:00,1553.77
525284,2010-10-05 08:29:00,1553.40
536575,2010-12-01 16:01:00,1552.98
491104,2009-12-09 14:22:00,1552.90
513952,2010-06-29 14:11:00,1552.80
533336,2010-11-16 18:10:00,1552.23
491816,2009-12-14 13:36:00,1550.07
513450,2010-06-24 15:03:00,1549.66
513953,2010-06-29 14:14:00,1548.14
533294,2010-11-16 16:01:00,1547.52
514721,2010-07-05 16:48:00,1547.01
504508,2010-04-14 11:20:00,1545.38
513336,2010-06-24 09:51:00,1544.87
513942,2010-06-29 13:12:00,1544.66
528070,2010-10-20 12:24:00,1543.20
499073,2010-02-24 15:23:00,1542.82
509347,2010-05-21 13:09:00,1541.88
523924,2010-09-24 16:36:00,1541.70
508451,2010-05-14 16:33:00,1540.13
513649,2010-06-28 08:34:00,1540.00
515439,2010-07-12 14:52:00,1539.11
502248,2010-03-23 14:06:00,1537.69
499248,2010-02-25 14:18:00,1537.43
494868,2010-01-19 12:13:00,1537.31
529130,2010-10-26 14:38:00,1536.04
519201,2010-08-15 10:33:00,1536.00
513056,2010-06-21 13:52:00,1535.31
527041,2010-10-14 12:27:00,1533.89
524299,2010-09-28 13:13:00,1532.10
507116,2010-05-06 11:30:00,1531.65
526665,2010-10-12 15:20:00,1530.62
510170,2010-05-27 14:28:00,1527.20
537065,2010-12-05 11:57:00,1526.92
530792,2010-11-04 12:17:00,1525.39
502055,2010-03-22 14:30:00,1523.77
510410,2010-05-28 17:25:00,1523.64
490298,2009-12-04 14:13:00,1523.20
507025,2010-05-05 14:42:00,1521.75
534719,2010-11-23 17:51:00,1519.28
516269,2010-07-19 12:19:00,1518.96
499769,2010-03-02 13:25:00,1518.80
525458,2010-10-05 14:45:00,1516.91
526916,2010-10-13 16:20:00,1516.62
510064,2010-05-27 10:56:00,1515.97
521318,2010-09-03 12:06:00,1515.02
522934,2010-09-17 15:10:00,1512.00
511316,2010-06-07 16:52:00,1511.76
516189,2010-07-18 15:56:00,1511.37
521932,2010-09-09 15:49:00,1509.98
528276,2010-10-21 11:56:00,1509.80
500567,2010-03-08 15:49:00,1509.60
497947,2010-02-15 12:05:00,1508.65
497952,2010-02-15 12:31:00,1508.65
532282,2010-11-11 13:08:00,1508.35
503591,2010-04-01 18:48:00,1505.89
491314,2009-12-10 15:27:00,1505.40
522464,2010-09-14 17:50:00,1504.24
509404,2010-05-23 11:34:00,1503.84
517974,2010-08-03 13:55:00,1503.55
504874,2010-04-18 12:39:00,1503.45
513338,2010-06-24 09:58:00,1502.98
492073,2009-12-15 13:11:00,1500.46
502090,2010-03-22 16:16:00,1497.97
519124,2010-08-13 12:23:00,1497.60
518331,2010-08-06 12:33:00,1496.64
515759,2010-07-14 13:37:00,1495.51
518360,2010-08-06 16:11:00,1494.36
501475,2010-03-16 16:59:00,1493.77
508494,2010-05-16 13:49:00,1489.46
524558,2010-09-29 14:36:00,1488.75
497935,2010-02-15 10:47:00,1486.06
537887,2010-12-09 10:00:00,1485.72
516884,2010-07-23 14:15:00,1484.26
498019,2010-02-15 16:57:00,1482.95
505987,2010-04-27 09:44:00,1480.37
522047,2010-09-10 14:04:00,1479.93
513328,2010-06-23 17:16:00,1479.91
522914,2010-09-17 13:53:00,1478.53
527104,2010-10-14 17:09:00,1476.85
495951,2010-01-27 17:44:00,1476.73
498396,2010-02-18 15:16:00,1474.10
503721,2010-04-06 15:37:00,1471.86
525755,2010-10-07 10:23:00,1471.08
511282,2010-06-07 14:22:00,1470.53
513655,2010-06-28 10:02:00,1470.04
528952,2010-10-25 16:57:00,1468.43
512545,2010-06-16 13:22:00,1468.12
508098,2010-05-13 09:33:00,1466.38
501548,2010-03-17 15:24:00,1466.31
526738,2010-10-12 18:02:00,1465.12
524118,2010-09-27 13:58:00,1464.60
499683,2010-03-02 09:42:00,1464.28
506869,2010-05-04 15:45:00,1463.98
497402,2010-02-09 14:17:00,1460.70
495574,2010-01-25 17:36:00,1460.37
510331,2010-05-28 13:57:00,1458.71
491961,2009-12-14 16:36:00,1456.20
532961,2010-11-15 12:31:00,1452.30
490479,2009-12-06 12:42:00,1450.20
510225,2010-05-28 08:47:00,1449.75
500014,2010-03-04 10:29:00,1449.74
501483,2010-03-17 10:22:00,1448.64
519610,2010-08-18 16:54:00,1448.57
512733,2010-06-17 13:48:00,1445.72
532056,2010-11-10 14:27:00,1445.69
496520,2010-02-02 12:17:00,1445.67
491093,2009-12-09 13:49:00,1445.56
509973,2010-05-26 13:35:00,1445.29
529709,2010-10-29 13:03:00,1444.58
503929,2010-04-08 13:32:00,1444.05
517270,2010-07-28 09:28:00,1443.20
506163,2010-04-28 09:18:00,1443.02
501440,2010-03-16 13:28:00,1442.57
509153,2010-05-20 13:15:00,1442.32
536067,2010-11-30 10:48:00,1441.00
510431,2010-05-30 13:24:00,1440.81
531231,2010-11-05 17:24:00,1439.72
523124,2010-09-20 13:26:00,1439.04
533577,2010-11-18 11:08:00,1438.85
521949,2010-09-09 17:16:00,1438.75
507399,2010-05-09 13:25:00,1438.19
501307,2010-03-15 17:32:00,1436.72
518545,2010-08-09 18:26:00,1436.48
529786,2010-10-29 15:32:00,1435.29
529998,2010-11-01 09:09:00,1435.29
516964,2010-07-26 09:12:00,1434.70
495404,2010-01-25 09:48:00,1432.02
503067,2010-03-30 09:47:00,1430.37
535131,2010-11-25 11:38:00,1429.90
490751,2009-12-08 07:59:00,1429.83
535666,2010-11-28 11:52:00,1428.21
494012,2010-01-11 09:31:00,1427.05
521795,2010-09-08 13:57:00,1426.24
492429,2009-12-17 09:09:00,1425.30
507881,2010-05-11 15:08:00,1425.27
517754,2010-08-02 10:28:00,1424.00
499486,2010-02-28 13:42:00,1422.78
514087,2010-06-30 12:04:00,1421.40
529720,2010-10-29 13:58:00,1421.29
513830,2010-06-29 10:54:00,1420.60
498716,2010-02-22 13:31:00,1420.35
518138,2010-08-04 15:48:00,1418.91
537224,2010-12-05 16:24:00,1415.97
532083,2010-11-10 15:16:00,1415.44
506445,2010-04-29 17:01:00,1413.75
492015,2009-12-15 12:00:00,1413.34
501441,2010-03-16 13:44:00,1413.33
533484,2010-11-17 13:09:00,1411.36
521544,2010-09-06 15:12:00,1410.46
525095,2010-10-04 09:31:00,1408.52
509980,2010-05-26 14:07:00,1407.70
502870,2010-03-28 16:17:00,1406.43
528613,2010-10-22 15:57:00,1405.91
528968,2010-10-26 10:22:00,1405.71
527965,2010-10-20 09:46:00,1405.06
517986,2010-08-03 15:17:00,1404.77
514835,2010-07-06 14:25:00,1402.93
505777,2010-04-26 10:42:00,1402.86
531839,2010-11-10 08:58:00,1402.80
529344,2010-10-28 08:23:00,1402.62
497592,2010-02-11 08:51:00,1402.43
503352,2010-03-31 13:33:00,1400.26
496597,2010-02-02 16:16:00,1399.92
525482,2010-10-05 15:43:00,1399.36
522139,2010-09-13 10:30:00,1398.00
523766,2010-09-24 10:28:00,1397.08
523766,2010-09-24 10:29:00,1397.08
526712,2010-10-12 16:38:00,1396.34
509942,2010-05-26 12:41:00,1395.98
530957,2010-11-04 18:53:00,1395.06
507465,2010-05-10 11:02:00,1393.92
516146,2010-07-16 17:58:00,1393.82
504921,2010-04-19 10:43:00,1392.13
491205,2009-12-10 14:07:00,1391.91
528581,2010-10-22 13:27:00,1391.51
526497,2010-10-12 09:55:00,1390.54
493765,2010-01-07 09:34:00,1390.52
521172,2010-09-02 15:35:00,1389.31
509851,2010-05-26 09:04:00,1389.26
509851,2010-05-26 09:05:00,1389.26
516960,2010-07-26 08:39:00,1389.12
506579,2010-04-30 14:01:00,1388.54
528881,2010-10-25 12:18:00,1387.95
522098,2010-09-12 13:51:00,1387.50
520171,2010-08-24 13:16:00,1387.20
534810,2010-11-24 12:40:00,1387.20
526276,2010-10-11 11:50:00,1385.70
536049,2010-11-30 09:44:00,1385.30
494786,2010-01-18 13:24:00,1385.23
531792,2010-11-09 15:20:00,1384.88
498049,2010-02-16 11:13:00,1384.02
503852,2010-04-08 09:47:00,1383.60
519488,2010-08-17 13:44:00,1383.53
494357,2010-01-13 15:06:00,1383.41
533301,2010-11-16 16:46:00,1382.05
506700,2010-05-02 13:46:00,1381.98
509422,2010-05-23 13:03:00,1381.97
497943,2010-02-15 11:46:00,1381.95
537604,2010-12-07 13:01:00,1381.92
496615,2010-02-03 08:50:00,1380.30
531776,2010-11-09 14:42:00,1379.68
528363,2010-10-21 15:38:00,1379.25
493798,2010-01-07 11:09:00,1377.88
523135,2010-09-20 14:08:00,1377.12
528375,2010-10-21 17:29:00,1377.00
528388,2010-10-21 18:37:00,1377.00
494912,2010-01-19 17:03:00,1376.46
531123,2010-11-05 13:03:00,1376.10
523911,2010-09-24 16:06:00,1375.47
521692,2010-09-08 08:18:00,1374.46
520833,2010-08-31 12:41:00,1373.61
504924,2010-04-19 10:49:00,1372.05
525276,2010-10-04 16:44:00,1371.62
532749,2010-11-14 13:24:00,1370.16
528595,2010-10-22 14:30:00,1368.48
536851,2010-12-03 09:49:00,1368.40
525964,2010-10-08 09:23:00,1367.10
535107,2010-11-25 11:17:00,1365.79
521691,2010-09-07 17:19:00,1365.16
512004,2010-06-11 15:58:00,1364.68
528733,2010-10-24 13:54:00,1363.50
520989,2010-09-01 13:12:00,1362.90
535989,2010-11-29 13:25:00,1359.12
495936,2010-01-27 15:39:00,1356.63
516625,2010-07-21 17:56:00,1356.13
527354,2010-10-17 09:54:00,1356.00
506487,2010-04-30 10:44:00,1354.50
504851,2010-04-18 10:31:00,1354.40
511640,2010-06-09 13:22:00,1352.96
528876,2010-10-25 12:08:00,1352.96
530932,2010-11-04 17:10:00,1352.94
494919,2010-01-20 08:27:00,1352.40
510678,2010-06-03 08:49:00,1352.24
527261,2010-10-15 12:44:00,1351.80
491805,2009-12-14 13:10:00,1350.81
491440,2009-12-11 10:31:00,1350.00
511656,2010-06-09 14:13:00,1349.87
498105,2010-02-16 13:52:00,1348.08
520571,2010-08-27 09:12:00,1347.86
531010,2010-11-05 11:42:00,1345.86
513783,2010-06-28 14:33:00,1345.62
532663,2010-11-14 11:32:00,1343.90
523881,2010-09-24 13:45:00,1343.44
524175,2010-09-27 16:32:00,1343.44
525465,2010-10-05 14:52:00,1343.44
512494,2010-06-16 11:02:00,1342.72
519341,2010-08-16 12:00:00,1341.49
526853,2010-10-13 12:48:00,1340.42
518775,2010-08-11 15:46:00,1340.05
518250,2010-08-05 17:35:00,1339.60
520879,2010-08-31 15:37:00,1339.60
508864,2010-05-18 16:09:00,1338.04
527428,2010-10-17 16:17:00,1337.63
498443,2010-02-19 09:49:00,1337.20
491996,2009-12-15 10:50:00,1337.00
532449,2010-11-12 11:33:00,1336.35
504766,2010-04-16 11:51:00,1336.03
494277,2010-01-13 10:32:00,1335.92
521031,2010-09-01 17:17:00,1335.47
537981,2010-12-09 11:35:00,1335.20
505004,2010-04-19 12:45:00,1335.02
520754,2010-08-31 11:14:00,1334.78
527042,2010-10-14 12:31:00,1334.48
500498,2010-03-08 13:17:00,1334.27
536862,2010-12-03 11:13:00,1334.13
496594,2010-02-02 15:36:00,1332.34
497949,2010-02-15 12:10:00,1331.22
523023,2010-09-20 11:45:00,1331.18
533757,2010-11-18 14:31:00,1331.04
496990,2010-02-05 11:22:00,1328.77
517144,2010-07-27 10:37:00,1328.65
501569,2010-03-18 08:05:00,1328.04
502118,2010-03-23 11:13:00,1327.98
504100,2010-04-09 14:38:00,1326.30
527101,2010-10-14 16:40:00,1325.00
491635,2009-12-11 15:46:00,1323.86
512397,2010-06-15 12:22:00,1323.12
533154,2010-11-16 14:01:00,1322.33
513667,2010-06-28 11:26:00,1321.95
501575,2010-03-18 10:08:00,1321.55
530840,2010-11-04 14:11:00,1321.42
527688,2010-10-18 14:57:00,1320.00
511038,2010-06-06 11:11:00,1319.53
523346,2010-09-21 16:06:00,1318.83
509210,2010-05-21 09:56:00,1318.63
489683,2009-12-02 10:09:00,1317.97
526745,2010-10-13 08:29:00,1316.20
536970,2010-12-03 13:12:00,1314.00
509206,2010-05-21 09:29:00,1312.51
520222,2010-08-25 09:56:00,1311.90
527204,2010-10-15 11:50:00,1311.60
532346,2010-11-11 16:13:00,1311.60
499967,2010-03-03 14:06:00,1311.45
499967,2010-03-03 14:07:00,1311.45
528592,2010-10-22 14:06:00,1311.20
498729,2010-02-22 15:39:00,1310.30
515479,2010-07-13 09:58:00,1307.75
514198,2010-06-30 15:55:00,1307.32
506453,2010-04-29 18:34:00,1307.27
514362,2010-07-01 17:54:00,1305.32
531382,2010-11-07 16:29:00,1304.28
510498,2010-06-01 12:42:00,1303.78
519180,2010-08-13 14:46:00,1302.26
535311,2010-11-25 14:50:00,1301.76
531130,2010-11-05 13:42:00,1300.15
520503,2010-08-26 12:40:00,1300.00
511124,2010-06-07 10:58:00,1299.85
525571,2010-10-06 10:04:00,1299.85
514338,2010-07-01 14:43:00,1299.66
519868,2010-08-20 16:21:00,1298.31
494019,2010-01-11 09:38:00,1298.18
524112,2010-09-27 13:24:00,1297.97
524108,2010-09-27 13:13:00,1295.25
513335,2010-06-24 09:49:00,1294.87
531506,2010-11-08 15:34:00,1293.59
528137,2010-10-20 15:21:00,1291.68
500715,2010-03-09 14:32:00,1290.81
502823,2010-03-28 11:20:00,1290.28
512289,2010-06-14 14:49:00,1287.78
526890,2010-10-13 14:40:00,1287.00
491738,2009-12-14 10:49:00,1286.43
512938,2010-06-20 13:28:00,1286.25
511105,2010-06-07 09:37:00,1286.18
525102,2010-10-04 10:03:00,1285.58
522043,2010-09-10 13:27:00,1284.34
506724,2010-05-04 10:02:00,1284.15
522662,2010-09-16 10:56:00,1282.80
526575,2010-10-12 11:48:00,1282.75
525097,2010-10-04 09:37:00,1281.82
538003,2010-12-09 12:05:00,1281.50
508504,2010-05-16 16:05:00,1281.00
522858,2010-09-17 11:33:00,1280.21
525013,2010-10-03 11:15:00,1280.16
534061,2010-11-21 11:03:00,1277.62
530846,2010-11-04 14:26:00,1277.49
536180,2010-11-30 12:21:00,1276.80
